,지번주소,도로명,건물(단지)명,전용면적(㎡),거래금액(만원),층,건축년도,계약날짜기준_건물연식,계약날짜,단가(만원/㎡),건물연식,부동산유형,소유자
12103,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,27.384,19300,5,2020.0,0.0,2020-07-15,704.7911189015483,1.0,연립다세대,SH
12104,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,27.384,19300,4,2020.0,0.0,2020-07-15,704.7911189015483,1.0,연립다세대,SH
12105,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,27.758,20150,2,2020.0,0.0,2020-07-15,725.9168527991931,1.0,연립다세대,SH
12106,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,29.78,21400,2,2020.0,0.0,2020-07-15,718.6030893216924,1.0,연립다세대,SH
12107,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,29.936,21500,3,2020.0,0.0,2020-07-15,718.1988241582042,1.0,연립다세대,SH
12108,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,29.956,21200,4,2020.0,0.0,2020-07-15,707.7046334624115,1.0,연립다세대,SH
12109,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,30.01,21250,3,2020.0,0.0,2020-07-15,708.0973008997,1.0,연립다세대,SH
12110,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,30.07,21600,2,2020.0,0.0,2020-07-15,718.3239108746259,1.0,연립다세대,SH
12111,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,30.07,21600,3,2020.0,0.0,2020-07-15,718.3239108746259,1.0,연립다세대,SH
12112,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,31.778,23200,2,2020.0,0.0,2020-07-15,730.0648247215055,1.0,연립다세대,SH
12113,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,31.778,23200,3,2020.0,0.0,2020-07-15,730.0648247215055,1.0,연립다세대,SH
12114,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,37.27,26700,4,2020.0,0.0,2020-07-15,716.3938824792058,1.0,연립다세대,SH
12115,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,39.168,27100,5,2020.0,0.0,2020-07-15,691.8913398692811,1.0,연립다세대,SH
12116,서울특별시 관악구 신림동 610-207,법원단지10길 5,청춘가옥,44.728,30350,4,2020.0,0.0,2020-07-15,678.5458773028081,1.0,연립다세대,SH
12143,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,35.55,21150,5,2020.0,0.0,2020-04-07,594.9367088607595,1.0,연립다세대,SH
12144,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,46.44,27750,3,2020.0,0.0,2020-04-07,597.5452196382429,1.0,연립다세대,SH
12145,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,46.44,27750,2,2020.0,0.0,2020-04-07,597.5452196382429,1.0,연립다세대,SH
12146,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,47.1,27550,4,2020.0,0.0,2020-04-07,584.9256900212314,1.0,연립다세대,SH
12147,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,51.12,29100,5,2020.0,0.0,2020-04-07,569.2488262910798,1.0,연립다세대,SH
12148,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,52.05,30600,3,2020.0,0.0,2020-04-07,587.8962536023055,1.0,연립다세대,SH
12149,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,52.05,30600,2,2020.0,0.0,2020-04-07,587.8962536023055,1.0,연립다세대,SH
12150,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,55.67,32350,4,2020.0,0.0,2020-04-07,581.1029279683851,1.0,연립다세대,SH
12151,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,57.13,33100,2,2020.0,0.0,2020-04-07,579.3803605811307,1.0,연립다세대,SH
12152,서울특별시 관악구 신림동 631-35,난곡로30길 35,이노시티빌,57.13,33100,3,2020.0,0.0,2020-04-07,579.3803605811307,1.0,연립다세대,SH
12153,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,29.9,21800,4,2019.0,0.0,2019-08-29,729.0969899665553,2.0,연립다세대,LH
12154,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,29.9,21800,3,2019.0,0.0,2019-08-29,729.0969899665553,2.0,연립다세대,LH
12155,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,29.9,21600,2,2019.0,0.0,2019-08-29,722.4080267558529,2.0,연립다세대,LH
12156,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,29.91,23400,3,2019.0,0.0,2019-08-29,782.3470411233701,2.0,연립다세대,LH
12157,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,29.91,23100,2,2019.0,0.0,2019-08-29,772.3169508525576,2.0,연립다세대,LH
12158,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,29.91,23400,4,2019.0,0.0,2019-08-29,782.3470411233701,2.0,연립다세대,LH
12159,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,30.34,20600,5,2019.0,0.0,2019-08-29,678.9716545814107,2.0,연립다세대,LH
12160,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,34.07,19400,5,2019.0,0.0,2019-08-29,569.4159084238332,2.0,연립다세대,LH
12161,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,42.45,22700,5,2019.0,0.0,2019-08-29,534.7467608951707,2.0,연립다세대,LH
12162,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,46.76,24600,4,2019.0,0.0,2019-08-29,526.0906757912746,2.0,연립다세대,LH
12163,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,46.76,24600,3,2019.0,0.0,2019-08-29,526.0906757912746,2.0,연립다세대,LH
12164,서울특별시 관악구 신림동 650-19,난곡로24라길 6,알펜하우스,46.76,24250,2,2019.0,0.0,2019-08-29,518.6056458511548,2.0,연립다세대,LH
12165,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,29.94,19750,2,2019.0,0.0,2019-12-20,659.6526386105544,2.0,연립다세대,LH
12166,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,29.94,20000,3,2019.0,0.0,2019-12-20,668.002672010688,2.0,연립다세대,LH
12167,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,42.07,24950,3,2019.0,0.0,2019-12-20,593.0591870691704,2.0,연립다세대,LH
12168,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,42.07,24600,2,2019.0,0.0,2019-12-20,584.7397195150938,2.0,연립다세대,LH
12169,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,46.15,26700,5,2019.0,0.0,2019-12-20,578.5482123510293,2.0,연립다세대,LH
12170,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,48.18,27100,5,2019.0,0.0,2019-12-20,562.4740556247406,2.0,연립다세대,LH
12171,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,49.0,28550,3,2019.0,0.0,2019-12-20,582.6530612244898,2.0,연립다세대,LH
12172,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,49.0,27900,2,2019.0,0.0,2019-12-20,569.3877551020408,2.0,연립다세대,LH
12173,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,53.79,29800,4,2019.0,0.0,2019-12-20,554.0063208774866,2.0,연립다세대,LH
12174,서울특별시 관악구 신림동 652-154,난곡로24마길 20,스위트포레,56.63,30700,4,2019.0,0.0,2019-12-20,542.115486491259,2.0,연립다세대,LH
12274,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,29.92,20450,5,2018.0,0.0,2018-04-26,683.4893048128342,3.0,연립다세대,SH
12275,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,29.92,21250,2,2018.0,0.0,2018-04-26,710.2272727272726,3.0,연립다세대,SH
12276,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,29.92,21250,3,2018.0,0.0,2018-04-26,710.2272727272726,3.0,연립다세대,SH
12277,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,29.92,20900,4,2018.0,0.0,2018-04-26,698.5294117647059,3.0,연립다세대,SH
12278,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,29.95,20550,5,2018.0,0.0,2018-04-26,686.1435726210351,3.0,연립다세대,SH
12279,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,29.96,20950,5,2018.0,0.0,2018-04-26,699.2656875834446,3.0,연립다세대,SH
12280,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,33.08,21650,4,2018.0,0.0,2018-04-26,654.4740024183798,3.0,연립다세대,SH
12281,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,37.34,23350,5,2018.0,0.0,2018-04-26,625.3347616497053,3.0,연립다세대,SH
12282,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,37.34,23800,4,2018.0,0.0,2018-04-26,637.3861810391,3.0,연립다세대,SH
12283,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,38.15,24750,2,2018.0,0.0,2018-04-26,648.7549148099607,3.0,연립다세대,SH
12284,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,38.15,24750,3,2018.0,0.0,2018-04-26,648.7549148099607,3.0,연립다세대,SH
12285,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,40.29,25250,2,2018.0,0.0,2018-04-26,626.7063787540333,3.0,연립다세대,SH
12286,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,40.29,25250,3,2018.0,0.0,2018-04-26,626.7063787540333,3.0,연립다세대,SH
12287,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,44.08,27200,4,2018.0,0.0,2018-04-26,617.0598911070781,3.0,연립다세대,SH
12288,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,45.19,27750,2,2018.0,0.0,2018-04-26,614.0739101571145,3.0,연립다세대,SH
12289,서울특별시 광진구 구의동 227-31,구의로12길 17,구의에스하임3,45.19,27750,3,2018.0,0.0,2018-04-26,614.0739101571145,3.0,연립다세대,SH
12910,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,27.9,19350,2,2018.0,0.0,2018-10-24,693.5483870967743,3.0,연립다세대,LH
12911,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,27.9,19350,3,2018.0,0.0,2018-10-24,693.5483870967743,3.0,연립다세대,LH
12912,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,35.05,22500,2,2018.0,0.0,2018-10-24,641.9400855920114,3.0,연립다세대,LH
12913,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,35.05,22500,3,2018.0,0.0,2018-10-24,641.9400855920114,3.0,연립다세대,LH
12914,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,35.65,23000,4,2018.0,0.0,2018-10-24,645.1612903225807,3.0,연립다세대,LH
12915,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,35.99,23100,4,2018.0,0.0,2018-10-24,641.8449569324812,3.0,연립다세대,LH
12916,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,36.07,23150,3,2018.0,0.0,2018-10-24,641.8075963404491,3.0,연립다세대,LH
12917,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,36.07,23150,2,2018.0,0.0,2018-10-24,641.8075963404491,3.0,연립다세대,LH
12918,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,40.81,26050,4,2018.0,0.0,2018-10-24,638.3239402107326,3.0,연립다세대,LH
12919,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,42.32,27000,2,2018.0,0.0,2018-10-24,637.9962192816635,3.0,연립다세대,LH
12920,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,42.32,27000,3,2018.0,0.0,2018-10-24,637.9962192816635,3.0,연립다세대,LH
12921,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,44.2,27950,2,2018.0,0.0,2018-10-24,632.3529411764705,3.0,연립다세대,LH
12922,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,44.2,27950,3,2018.0,0.0,2018-10-24,632.3529411764705,3.0,연립다세대,LH
12923,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,44.92,28100,5,2018.0,0.0,2018-10-24,625.5565449688335,3.0,연립다세대,LH
12924,서울특별시 광진구 구의동 64-4,천호대로136길 52-1,구의 에스하임 Ⅳ,46.04,27900,5,2018.0,0.0,2018-10-24,605.994787141616,3.0,연립다세대,LH
12949,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,29.36,26500,4,2020.0,0.0,2020-10-06,902.5885558583108,1.0,연립다세대,SH
12950,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,29.36,26350,2,2020.0,0.0,2020-10-06,897.4795640326976,1.0,연립다세대,SH
12951,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,29.36,26500,3,2020.0,0.0,2020-10-06,902.5885558583108,1.0,연립다세대,SH
12952,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,29.75,26750,2,2020.0,0.0,2020-10-06,899.1596638655462,1.0,연립다세대,SH
12953,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,29.75,26900,3,2020.0,0.0,2020-10-06,904.2016806722688,1.0,연립다세대,SH
12954,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,29.75,26900,4,2020.0,0.0,2020-10-06,904.2016806722688,1.0,연립다세대,SH
12955,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,39.12,33700,6,2020.0,0.0,2020-10-06,861.4519427402863,1.0,연립다세대,SH
12956,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,45.52,35000,5,2020.0,0.0,2020-10-06,768.8927943760983,1.0,연립다세대,SH
12957,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,45.8,35000,5,2020.0,0.0,2020-10-06,764.1921397379913,1.0,연립다세대,SH
12958,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,48.45,35000,3,2020.0,0.0,2020-10-06,722.3942208462332,1.0,연립다세대,SH
12959,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,48.45,35000,2,2020.0,0.0,2020-10-06,722.3942208462332,1.0,연립다세대,SH
12960,서울특별시 광진구 구의동 68-17,자양로34길 7,범영HOUSE,48.45,35000,4,2020.0,0.0,2020-10-06,722.3942208462332,1.0,연립다세대,SH
13238,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,42.32,41450,3,2019.0,0.0,2019-09-30,979.4423440453686,2.0,연립다세대,LH
13239,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,42.32,41700,5,2019.0,0.0,2019-09-30,985.3497164461248,2.0,연립다세대,LH
13240,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,42.32,41450,2,2019.0,0.0,2019-09-30,979.4423440453686,2.0,연립다세대,LH
13241,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,42.32,41700,4,2019.0,0.0,2019-09-30,985.3497164461248,2.0,연립다세대,LH
13242,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,44.92,44050,4,2019.0,0.0,2019-09-30,980.6322350845948,2.0,연립다세대,LH
13243,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,44.92,43850,3,2019.0,0.0,2019-09-30,976.1798753339268,2.0,연립다세대,LH
13244,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,44.92,43850,2,2019.0,0.0,2019-09-30,976.1798753339268,2.0,연립다세대,LH
13245,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,44.92,44050,5,2019.0,0.0,2019-09-30,980.6322350845948,2.0,연립다세대,LH
13246,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,47.25,44700,3,2019.0,0.0,2019-09-30,946.031746031746,2.0,연립다세대,LH
13247,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,47.25,44900,4,2019.0,0.0,2019-09-30,950.2645502645504,2.0,연립다세대,LH
13248,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,47.25,44700,2,2019.0,0.0,2019-09-30,946.031746031746,2.0,연립다세대,LH
13249,서울특별시 광진구 능동 253-6,천호대로122길 30,블루스카이,47.25,44900,5,2019.0,0.0,2019-09-30,950.2645502645504,2.0,연립다세대,LH
13311,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.51,22700,3,2019.0,0.0,2019-05-09,769.2307692307692,2.0,연립다세대,SH
13312,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.51,22700,2,2019.0,0.0,2019-05-09,769.2307692307692,2.0,연립다세대,SH
13313,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.55,22750,2,2019.0,0.0,2019-05-09,769.8815566835872,2.0,연립다세대,SH
13314,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.55,22300,4,2019.0,0.0,2019-05-09,754.6531302876481,2.0,연립다세대,SH
13315,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.55,22750,3,2019.0,0.0,2019-05-09,769.8815566835872,2.0,연립다세대,SH
13316,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.74,22850,3,2019.0,0.0,2019-05-09,768.3254875588433,2.0,연립다세대,SH
13317,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.74,22850,2,2019.0,0.0,2019-05-09,768.3254875588433,2.0,연립다세대,SH
13318,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.8,22800,4,2019.0,0.0,2019-05-09,765.1006711409395,2.0,연립다세대,SH
13319,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.81,22600,5,2019.0,0.0,2019-05-09,758.1348540758136,2.0,연립다세대,SH
13320,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.85,23300,2,2019.0,0.0,2019-05-09,780.5695142378559,2.0,연립다세대,SH
13321,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.85,22650,4,2019.0,0.0,2019-05-09,758.7939698492462,2.0,연립다세대,SH
13322,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.85,23300,3,2019.0,0.0,2019-05-09,780.5695142378559,2.0,연립다세대,SH
13323,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.94,22950,5,2019.0,0.0,2019-05-09,766.5330661322645,2.0,연립다세대,SH
13324,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,29.94,22350,5,2019.0,0.0,2019-05-09,746.4929859719439,2.0,연립다세대,SH
13325,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,30.0,22850,2,2019.0,0.0,2019-05-09,761.6666666666666,2.0,연립다세대,SH
13326,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,30.0,22850,3,2019.0,0.0,2019-05-09,761.6666666666666,2.0,연립다세대,SH
13327,서울특별시 광진구 자양동 218-9,아차산로46가길 10-3,자양에스하임11,45.84,32550,4,2019.0,0.0,2019-05-09,710.0785340314136,2.0,연립다세대,SH
13328,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,14.04,20200,8,2020.0,0.0,2020-02-18,1438.7464387464388,1.0,연립다세대,LH
13329,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,14.04,20200,9,2020.0,0.0,2020-02-18,1438.7464387464388,1.0,연립다세대,LH
13330,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,14.04,20200,7,2020.0,0.0,2020-02-18,1438.7464387464388,1.0,연립다세대,LH
13331,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,14.04,20100,6,2020.0,0.0,2020-02-18,1431.6239316239316,1.0,연립다세대,LH
13332,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.3,21550,8,2020.0,0.0,2020-02-18,1408.4967320261435,1.0,연립다세대,LH
13333,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.3,21550,9,2020.0,0.0,2020-02-18,1408.4967320261435,1.0,연립다세대,LH
13334,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.3,21550,7,2020.0,0.0,2020-02-18,1408.4967320261435,1.0,연립다세대,LH
13335,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.3,21550,6,2020.0,0.0,2020-02-18,1408.4967320261435,1.0,연립다세대,LH
13336,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.33,21600,9,2020.0,0.0,2020-02-18,1409.0019569471624,1.0,연립다세대,LH
13337,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.33,21600,8,2020.0,0.0,2020-02-18,1409.0019569471624,1.0,연립다세대,LH
13338,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.33,21600,7,2020.0,0.0,2020-02-18,1409.0019569471624,1.0,연립다세대,LH
13339,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,15.33,21600,6,2020.0,0.0,2020-02-18,1409.0019569471624,1.0,연립다세대,LH
13340,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,17.69,17200,3,2020.0,0.0,2020-02-18,972.3007348784624,1.0,오피스텔,LH
13341,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,17.69,17200,4,2020.0,0.0,2020-02-18,972.3007348784624,1.0,오피스텔,LH
13342,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,17.69,17200,5,2020.0,0.0,2020-02-18,972.3007348784624,1.0,오피스텔,LH
13343,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,18.32,25100,8,2020.0,0.0,2020-02-18,1370.0873362445416,1.0,연립다세대,LH
13344,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,18.32,25100,9,2020.0,0.0,2020-02-18,1370.0873362445416,1.0,연립다세대,LH
13345,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,18.32,25100,6,2020.0,0.0,2020-02-18,1370.0873362445416,1.0,연립다세대,LH
13346,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,18.32,25100,7,2020.0,0.0,2020-02-18,1370.0873362445416,1.0,연립다세대,LH
13347,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,19.54,26050,9,2020.0,0.0,2020-02-18,1333.1627430910953,1.0,연립다세대,LH
13348,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,19.54,26050,8,2020.0,0.0,2020-02-18,1333.1627430910953,1.0,연립다세대,LH
13349,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,19.54,26050,7,2020.0,0.0,2020-02-18,1333.1627430910953,1.0,연립다세대,LH
13350,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,19.54,26050,6,2020.0,0.0,2020-02-18,1333.1627430910953,1.0,연립다세대,LH
13351,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,20.1,27150,8,2020.0,0.0,2020-02-18,1350.7462686567162,1.0,연립다세대,LH
13352,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,20.1,27150,9,2020.0,0.0,2020-02-18,1350.7462686567162,1.0,연립다세대,LH
13353,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,20.1,27150,6,2020.0,0.0,2020-02-18,1350.7462686567162,1.0,연립다세대,LH
13354,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,20.1,27150,7,2020.0,0.0,2020-02-18,1350.7462686567162,1.0,연립다세대,LH
13355,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,22.99,22250,4,2020.0,0.0,2020-02-18,967.8120922140062,1.0,오피스텔,LH
13356,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,22.99,22250,3,2020.0,0.0,2020-02-18,967.8120922140062,1.0,오피스텔,LH
13357,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,22.99,22250,5,2020.0,0.0,2020-02-18,967.8120922140062,1.0,오피스텔,LH
13358,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,25.68,24550,5,2020.0,0.0,2020-02-18,955.9968847352025,1.0,오피스텔,LH
13359,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,25.68,24550,4,2020.0,0.0,2020-02-18,955.9968847352025,1.0,오피스텔,LH
13360,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,25.68,24550,3,2020.0,0.0,2020-02-18,955.9968847352025,1.0,오피스텔,LH
13361,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,25.88,24750,4,2020.0,0.0,2020-02-18,956.3369397217928,1.0,오피스텔,LH
13362,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,25.88,24750,3,2020.0,0.0,2020-02-18,956.3369397217928,1.0,오피스텔,LH
13363,서울특별시 광진구 자양동 219-24,아차산로46가길 1,건대 메이저 캐슬,25.88,24750,5,2020.0,0.0,2020-02-18,956.3369397217928,1.0,오피스텔,LH
13384,서울특별시 광진구 자양동 219-8,아차산로 356,제이타워,12.47,20150,5,2020.0,0.0,2020-04-17,1615.878107457899,1.0,연립다세대,LH
13385,서울특별시 광진구 자양동 219-8,아차산로 356,제이타워,12.47,20050,3,2020.0,0.0,2020-04-17,1607.8588612670408,1.0,연립다세대,LH
13386,서울특별시 광진구 자양동 219-8,아차산로 356,제이타워,12.47,20150,4,2020.0,0.0,2020-04-17,1615.878107457899,1.0,연립다세대,LH
13387,서울특별시 광진구 자양동 219-8,아차산로 356,제이타워,12.47,20150,6,2020.0,0.0,2020-04-17,1615.878107457899,1.0,연립다세대,LH
13388,서울특별시 광진구 자양동 219-8,아차산로 356,제이 타워,12.92,20200,12,2020.0,0.0,2020-04-17,1563.4674922600618,1.0,오피스텔,LH
13389,서울특별시 광진구 자양동 219-8,아차산로 356,제이 타워,12.92,20200,12,2020.0,0.0,2020-04-17,1563.4674922600618,1.0,오피스텔,LH
13390,서울특별시 광진구 자양동 219-8,아차산로 356,제이 타워,12.92,20200,12,2020.0,0.0,2020-04-17,1563.4674922600618,1.0,오피스텔,LH
13391,서울특별시 광진구 자양동 219-8,아차산로 356,제이 타워,12.92,20200,10,2020.0,0.0,2020-04-17,1563.4674922600618,1.0,오피스텔,LH
